Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1245,0.200,860.618,860.618,860.618,860.618,860.618,860.618,860.618,860.618,860.618,0.001
1250,1.000,1253.864,246.167,495.681,1724.961,1840.876,1961.635,1961.635,1961.635,1961.635,0.001
1255,0.600,1637.042,754.182,754.182,1060.426,3096.519,3096.519,3096.519,3096.519,3096.519,0.001
1260,1.000,2627.049,135.152,245.263,1125.698,2084.882,9544.250,9544.250,9544.250,9544.250,0.000
1265,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1270,0.200,647.034,647.034,647.034,647.034,647.034,647.034,647.034,647.034,647.034,0.002
1275,0.800,1328.908,441.782,1096.585,1718.310,2058.956,2058.956,2058.956,2058.956,2058.956,0.001
1280,0.400,3251.495,2539.529,2539.529,3963.460,3963.460,3963.460,3963.460,3963.460,3963.460,0.000
1285,0.200,5155.956,5155.956,5155.956,5155.956,5155.956,5155.956,5155.956,5155.956,5155.956,0.000
1290,0.600,996.388,228.287,228.287,859.040,1901.836,1901.836,1901.836,1901.836,1901.836,0.001
1295,0.800,1238.236,505.188,794.563,1771.929,1881.263,1881.263,1881.263,1881.263,1881.263,0.001
1300,0.800,1280.501,125.429,1056.429,1112.656,2827.490,2827.490,2827.490,2827.490,2827.490,0.001
1305,0.600,3972.716,243.698,243.698,2146.070,9528.381,9528.381,9528.381,9528.381,9528.381,0.000
1310,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1315,0.800,1066.809,450.918,640.295,1090.362,2085.662,2085.662,2085.662,2085.662,2085.662,0.001
1320,0.400,2134.821,1763.800,1763.800,2505.842,2505.842,2505.842,2505.842,2505.842,2505.842,0.000
1325,0.400,4429.285,3842.995,3842.995,5015.574,5015.574,5015.574,5015.574,5015.574,5015.574,0.000
1330,0.200,826.485,826.485,826.485,826.485,826.485,826.485,826.485,826.485,826.485,0.001
1335,1.000,1247.178,233.536,510.766,1790.775,1791.579,1909.236,1909.236,1909.236,1909.236,0.001
1340,0.600,1544.774,772.808,772.808,1069.805,2791.708,2791.708,2791.708,2791.708,2791.708,0.001
1345,1.000,2747.023,132.958,246.361,1033.867,1951.897,10370.033,10370.033,10370.033,10370.033,0.000
1350,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1355,0.200,650.419,650.419,650.419,650.419,650.419,650.419,650.419,650.419,650.419,0.002
1360,0.800,1338.327,441.951,1079.828,1736.403,2095.124,2095.124,2095.124,2095.124,2095.124,0.001
1365,0.400,3283.378,2479.833,2479.833,4086.922,4086.922,4086.922,4086.922,4086.922,4086.922,0.000
1370,0.200,5158.532,5158.532,5158.532,5158.532,5158.532,5158.532,5158.532,5158.532,5158.532,0.000
1375,0.600,1000.989,241.740,241.740,882.529,1878.698,1878.698,1878.698,1878.698,1878.698,0.001
1380,0.800,1218.463,535.530,778.670,1686.769,1872.882,1872.882,1872.882,1872.882,1872.882,0.001
1385,1.000,1291.397,127.114,428.804,1030.405,2115.877,2754.786,2754.786,2754.786,2754.786,0.001
1390,0.400,4896.225,243.652,243.652,9548.797,9548.797,9548.797,9548.797,9548.797,9548.797,0.000
1395,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1400,0.800,1071.504,431.202,663.761,1083.034,2108.020,2108.020,2108.020,2108.020,2108.020,0.001
1405,0.400,2091.282,1745.839,1745.839,2436.724,2436.724,2436.724,2436.724,2436.724,2436.724,0.000
1410,0.400,4461.245,3872.800,3872.800,5049.690,5049.690,5049.690,5049.690,5049.690,5049.690,0.000
1415,0.200,840.044,840.044,840.044,840.044,840.044,840.044,840.044,840.044,840.044,0.001
1420,1.000,1245.143,237.296,486.281,1808.565,1830.619,1862.956,1862.956,1862.956,1862.956,0.001
1425,0.600,1526.899,760.338,760.338,1025.265,2795.095,2795.095,2795.095,2795.095,2795.095,0.001
1430,1.000,2618.816,121.837,242.942,1034.833,1988.446,9706.021,9706.021,9706.021,9706.021,0.000
1435,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1440,0.400,874.230,648.583,648.583,1099.876,1099.876,1099.876,1099.876,1099.876,1099.876,0.001
1445,0.800,1699.789,444.822,1763.431,2038.932,2551.970,2551.970,2551.970,2551.970,2551.970,0.001
1450,0.200,3851.964,3851.964,3851.964,3851.964,3851.964,3851.964,3851.964,3851.964,3851.964,0.000
1455,0.200,5063.028,5063.028,5063.028,5063.028,5063.028,5063.028,5063.028,5063.028,5063.028,0.000
1460,0.800,1191.850,257.596,784.076,1861.383,1864.346,1864.346,1864.346,1864.346,1864.346,0.001
1465,0.800,1058.554,519.662,761.279,1086.163,1867.113,1867.113,1867.113,1867.113,1867.113,0.001
1470,0.800,1489.617,121.662,932.480,2142.984,2761.343,2761.343,2761.343,2761.343,2761.343,0.001
1475,0.400,5303.144,247.301,247.301,10358.986,10358.986,10358.986,10358.986,10358.986,10358.986,0.000
1480,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1485,0.800,1067.874,435.202,637.962,1087.325,2111.005,2111.005,2111.005,2111.005,2111.005,0.001
1490,0.400,2053.472,1691.109,1691.109,2415.835,2415.835,2415.835,2415.835,2415.835,2415.835,0.000
1495,0.400,4580.530,4027.973,4027.973,5133.087,5133.087,5133.087,5133.087,5133.087,5133.087,0.000
1500,0.200,802.939,802.939,802.939,802.939,802.939,802.939,802.939,802.939,802.939,0.001
1505,1.000,1226.438,233.645,514.811,1717.675,1746.113,1919.947,1919.947,1919.947,1919.947,0.001
1510,0.600,1539.807,764.411,764.411,1071.765,2783.246,2783.246,2783.246,2783.246,2783.246,0.001
1515,1.000,2659.058,116.972,242.538,1120.451,2141.250,9674.078,9674.078,9674.078,9674.078,0.000
1520,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1525,0.200,678.074,678.074,678.074,678.074,678.074,678.074,678.074,678.074,678.074,0.001
1530,0.800,1302.131,429.836,1071.377,1635.026,2072.283,2072.283,2072.283,2072.283,2072.283,0.001
1535,0.400,3166.926,2420.049,2420.049,3913.802,3913.802,3913.802,3913.802,3913.802,3913.802,0.000
1540,0.200,5035.219,5035.219,5035.219,5035.219,5035.219,5035.219,5035.219,5035.219,5035.219,0.000
1545,0.800,1162.614,239.250,830.296,1769.992,1810.918,1810.918,1810.918,1810.918,1810.918,0.001
1550,0.800,1052.007,505.921,772.421,1037.684,1892.001,1892.001,1892.001,1892.001,1892.001,0.001
1555,0.800,1536.736,154.808,1046.054,2150.189,2795.892,2795.892,2795.892,2795.892,2795.892,0.001
1560,0.400,4925.740,247.238,247.238,9604.241,9604.241,9604.241,9604.241,9604.241,9604.241,0.000
1565,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1570,0.800,1055.065,427.877,639.774,1100.371,2052.236,2052.236,2052.236,2052.236,2052.236,0.001
1575,0.600,2724.464,1766.976,1766.976,2452.959,3953.457,3953.457,3953.457,3953.457,3953.457,0.000
1580,0.200,5220.200,5220.200,5220.200,5220.200,5220.200,5220.200,5220.200,5220.200,5220.200,0.000
1585,0.400,538.939,274.421,274.421,803.456,803.456,803.456,803.456,803.456,803.456,0.002
1590,0.800,1499.280,487.487,1815.223,1828.536,1865.874,1865.874,1865.874,1865.874,1865.874,0.001
1595,0.600,1525.388,760.064,760.064,1051.162,2764.938,2764.938,2764.938,2764.938,2764.938,0.001
1600,1.000,2803.513,120.507,243.148,1048.743,2145.317,10459.852,10459.852,10459.852,10459.852,0.000
1605,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1610,0.200,645.926,645.926,645.926,645.926,645.926,645.926,645.926,645.926,645.926,0.002
1615,0.800,1358.882,437.048,1129.359,1796.507,2072.612,2072.612,2072.612,2072.612,2072.612,0.001
1620,0.400,3246.548,2606.436,2606.436,3886.659,3886.659,3886.659,3886.659,3886.659,3886.659,0.000
1625,0.200,5205.145,5205.145,5205.145,5205.145,5205.145,5205.145,5205.145,5205.145,5205.145,0.000
1630,0.600,960.470,232.818,232.818,794.364,1854.227,1854.227,1854.227,1854.227,1854.227,0.001
1635,0.800,1246.243,515.061,792.569,1777.439,1899.904,1899.904,1899.904,1899.904,1899.904,0.001
1640,0.800,1236.194,123.277,1020.200,1056.409,2744.889,2744.889,2744.889,2744.889,2744.889,0.001
1645,0.600,4056.841,243.732,243.732,2299.035,9627.756,9627.756,9627.756,9627.756,9627.756,0.000
1650,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1655,0.800,1063.925,427.691,646.239,1061.470,2120.299,2120.299,2120.299,2120.299,2120.299,0.001
1660,0.400,2059.020,1671.907,1671.907,2446.133,2446.133,2446.133,2446.133,2446.133,2446.133,0.000
1665,0.400,4483.643,3874.496,3874.496,5092.789,5092.789,5092.789,5092.789,5092.789,5092.789,0.000
1670,0.200,841.902,841.902,841.902,841.902,841.902,841.902,841.902,841.902,841.902,0.001
1675,0.800,1090.613,244.345,529.416,1785.528,1803.162,1803.162,1803.162,1803.162,1803.162,0.001
1680,0.800,1614.907,770.266,1033.762,1913.938,2741.661,2741.661,2741.661,2741.661,2741.661,0.001
1685,0.800,895.950,119.011,253.130,1079.573,2132.087,2132.087,2132.087,2132.087,2132.087,0.001
1690,0.200,10431.394,10431.394,10431.394,10431.394,10431.394,10431.394,10431.394,10431.394,10431.394,0.000
1695,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1700,1.000,1183.220,431.077,647.967,1070.868,1700.028,2066.162,2066.162,2066.162,2066.162,0.001
1705,0.400,3150.331,2404.519,2404.519,3896.142,3896.142,3896.142,3896.142,3896.142,3896.142,0.000
1710,0.200,5059.957,5059.957,5059.957,5059.957,5059.957,5059.957,5059.957,5059.957,5059.957,0.000
1715,0.600,963.777,255.117,255.117,836.765,1799.450,1799.450,1799.450,1799.450,1799.450,0.001
1720,0.800,1223.684,512.962,760.663,1759.995,1861.115,1861.115,1861.115,1861.115,1861.115,0.001
1725,0.800,1218.526,124.731,985.517,1040.457,2723.399,2723.399,2723.399,2723.399,2723.399,0.001
1730,0.600,3985.758,254.069,254.069,2035.391,9667.815,9667.815,9667.815,9667.815,9667.815,0.000
1735,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1740,0.800,1067.880,446.209,671.437,1073.986,2079.889,2079.889,2079.889,2079.889,2079.889,0.001
1745,0.400,2031.788,1656.547,1656.547,2407.028,2407.028,2407.028,2407.028,2407.028,2407.028,0.000
1750,0.400,4489.899,3921.824,3921.824,5057.973,5057.973,5057.973,5057.973,5057.973,5057.973,0.000
1755,0.200,808.634,808.634,808.634,808.634,808.634,808.634,808.634,808.634,808.634,0.001
1760,1.000,1251.768,246.235,496.562,1730.777,1859.339,1925.929,1925.929,1925.929,1925.929,0.001
1765,0.600,1519.966,782.181,782.181,1026.248,2751.468,2751.468,2751.468,2751.468,2751.468,0.001
1770,1.000,2600.318,121.199,242.540,1024.241,2056.257,9557.354,9557.354,9557.354,9557.354,0.000
1775,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1780,0.200,662.943,662.943,662.943,662.943,662.943,662.943,662.943,662.943,662.943,0.002
1785,0.400,748.114,430.397,430.397,1065.830,1065.830,1065.830,1065.830,1065.830,1065.830,0.001
